"","X","answer_id","token","lemma","POS","is_will_construction","is_goingTo_construction"
"12148",2697224,27650,"will"," will"," MD",1,0
"12149",2697236,27650,"will"," will"," MD",1,0
"12150",2697272,27650,"will"," will"," MD",1,0
"12151",2697280,27650,"going"," go"," VBG",0,1
"12152",2697301,27650,"will"," will"," MD",1,0
"12153",2697311,27650,"going"," go"," VBG",0,1
"12154",2697356,27650,"will"," will"," MD",1,0
"12155",2697372,27650,"will"," will"," MD",1,0
"12156",2697434,27650,"will"," will"," MD",1,0
"12157",2697486,27650,"will"," will"," MD",1,0
"12158",2697793,27652,"going"," go"," VBG",0,1
"12159",2698693,27663,"will"," will"," MD",1,0
"12160",2698909,27665,"will"," will"," MD",1,0
"12161",2699151,27667,"will"," will"," MD",1,0
"12162",2700610,27681,"will"," will"," MD",1,0
"12163",2700622,27681,"will"," will"," MD",1,0
"12164",2700767,27682,"will"," will"," MD",1,0
"12165",2700779,27682,"will"," will"," MD",1,0
"12166",2700869,27683,"wo"," will"," MD",1,0
"12167",2702558,27822,"will"," will"," MD",1,0
"12168",2702916,27835,"""ll"""," will"," MD",1,0
"12169",2702932,27835,"""ll"""," will"," MD",1,0
"12170",2703363,27855,"will"," will"," MD",1,0
"12171",2703427,27858,"will"," will"," MD",1,0
"12172",2703676,27873,"will"," will"," MD",1,0
"12173",2703837,27874,"will"," will"," MD",1,0
"12174",2704178,27891,"will"," will"," MD",1,0
"12175",2704199,27891,"will"," will"," MD",1,0
"12176",2704216,27891,"will"," will"," MD",1,0
"12177",2704534,27893,"will"," will"," MD",1,0
"12178",2704604,27894,"will"," will"," MD",1,0
"12179",2704623,27894,"going"," go"," VBG",0,1
"12180",2704716,27894,"going"," go"," VBG",0,1
"12181",2704880,27895,"will"," will"," MD",1,0
"12182",2704909,27895,"will"," will"," MD",1,0
"12183",2705145,27896,"will"," will"," MD",1,0
"12184",2705183,27897,"will"," will"," MD",1,0
"12185",2705256,27897,"will"," will"," MD",1,0
"12186",2705290,27897,"will"," will"," MD",1,0
"12187",2705843,27901,"going"," go"," VBG",0,1
"12188",2705876,27901,"""ll"""," will"," MD",1,0
"12189",2705921,27901,"going"," go"," VBG",0,1
"12190",2705940,27901,"wo"," will"," MD",1,0
"12191",2706395,27904,"""ll"""," will"," MD",1,0
"12192",2706397,27904,"going"," go"," VBG",0,1
"12193",2706635,27904,"""ll"""," will"," MD",1,0
"12194",2706805,27905,"will"," will"," MD",1,0
"12195",2706824,27905,"going"," go"," VBG",0,1
"12196",2706917,27905,"going"," go"," VBG",0,1
"12197",2707226,27906,"will"," will"," MD",1,0
"12198",2707606,27909,"will"," will"," MD",1,0
"12199",2707832,27910,"will"," will"," MD",1,0
"12200",2707847,27910,"will"," will"," MD",1,0
"12201",2707877,27910,"will"," will"," MD",1,0
"12202",2707888,27910,"will"," will"," MD",1,0
"12203",2708256,27911,"will"," will"," MD",1,0
"12204",2708267,27911,"will"," will"," MD",1,0
"12205",2708279,27911,"will"," will"," MD",1,0
"12206",2708288,27911,"will"," will"," MD",1,0
"12207",2708298,27911,"will"," will"," MD",1,0
"12208",2708311,27911,"will"," will"," MD",1,0
"12209",2708517,27913,"will"," will"," MD",1,0
"12210",2708534,27913,"will"," will"," MD",1,0
"12211",2708564,27913,"will"," will"," MD",1,0
"12212",2708577,27913,"will"," will"," MD",1,0
"12213",2708605,27913,"will"," will"," MD",1,0
"12214",2708618,27913,"will"," will"," MD",1,0
"12215",2708818,27914,"going"," go"," VBG",0,1
"12216",2708863,27914,"going"," go"," VBG",0,1
"12217",2709203,27916,"will"," will"," MD",1,0
"12218",2709237,27916,"will"," will"," MD",1,0
"12219",2709334,27917,"going"," go"," VBG",0,1
"12220",2709387,27917,"going"," go"," VBG",0,1
"12221",2709683,27938,"will"," will"," MD",1,0
"12222",2710146,27943,"will"," will"," MD",1,0
"12223",2711127,27971,"going"," go"," VBG",0,1
"12224",2711456,27978,"will"," will"," MD",1,0
"12225",2711562,27980,"going"," go"," VBG",0,1
"12226",2712126,28066,"will"," will"," MD",1,0
"12227",2713031,28073,"will"," will"," MD",1,0
"12228",2713138,28074,"going"," go"," VBG",0,1
"12229",2713161,28074,"will"," will"," MD",1,0
"12230",2713212,28075,"will"," will"," MD",1,0
"12231",2713321,28076,"will"," will"," MD",1,0
"12232",2713566,28077,"will"," will"," MD",1,0
"12233",2714028,28081,"will"," will"," MD",1,0
"12234",2714350,28083,"will"," will"," MD",1,0
"12235",2714357,28083,"will"," will"," MD",1,0
"12236",2714362,28083,"will"," will"," MD",1,0
"12237",2714477,28084,"will"," will"," MD",1,0
"12238",2714508,28084,"will"," will"," MD",1,0
"12239",2714544,28085,"will"," will"," MD",1,0
"12240",2714584,28085,"will"," will"," MD",1,0
"12241",2714782,28086,"will"," will"," MD",1,0
"12242",2714822,28086,"will"," will"," MD",1,0
"12243",2715054,28087,"will"," will"," MD",1,0
"12244",2715069,28087,"will"," will"," MD",1,0
"12245",2715339,28090,"will"," will"," MD",1,0
"12246",2715360,28090,"will"," will"," MD",1,0
"12247",2715375,28090,"will"," will"," MD",1,0
"12248",2715588,28094,"will"," will"," MD",1,0
"12249",2715608,28094,"will"," will"," MD",1,0
"12250",2715618,28094,"will"," will"," MD",1,0
"12251",2715627,28094,"will"," will"," MD",1,0
"12252",2715650,28094,"will"," will"," MD",1,0
"12253",2715656,28094,"will"," will"," MD",1,0
"12254",2715681,28094,"will"," will"," MD",1,0
"12255",2715696,28094,"will"," will"," MD",1,0
"12256",2715702,28094,"will"," will"," MD",1,0
"12257",2715711,28094,"will"," will"," MD",1,0
"12258",2715718,28094,"will"," will"," MD",1,0
"12259",2715736,28094,"will"," will"," MD",1,0
"12260",2715814,28095,"will"," will"," MD",1,0
"12261",2715925,28095,"will"," will"," MD",1,0
"12262",2716003,28096,"will"," will"," MD",1,0
"12263",2716114,28096,"will"," will"," MD",1,0
"12264",2716375,28097,"will"," will"," MD",1,0
"12265",2716556,28099,"will"," will"," MD",1,0
"12266",2716564,28099,"will"," will"," MD",1,0
"12267",2716628,28099,"will"," will"," MD",1,0
"12268",2716656,28099,"will"," will"," MD",1,0
"12269",2716662,28099,"will"," will"," MD",1,0
"12270",2716685,28100,"will"," will"," MD",1,0
"12271",2716692,28100,"will"," will"," MD",1,0
"12272",2716705,28100,"will"," will"," MD",1,0
"12273",2716714,28100,"will"," will"," MD",1,0
"12274",2716743,28100,"will"," will"," MD",1,0
"12275",2716762,28100,"will"," will"," MD",1,0
"12276",2716888,28101,"will"," will"," MD",1,0
"12277",2716936,28101,"will"," will"," MD",1,0
"12278",2717075,28102,"will"," will"," MD",1,0
"12279",2717123,28102,"will"," will"," MD",1,0
"12280",2717930,28108,"will"," will"," MD",1,0
"12281",2717981,28109,"will"," will"," MD",1,0
"12282",2718051,28109,"will"," will"," MD",1,0
"12283",2718089,28109,"will"," will"," MD",1,0
"12284",2718218,28113,"will"," will"," MD",1,0
"12285",2718629,28116,"will"," will"," MD",1,0
"12286",2718853,28118,"will"," will"," MD",1,0
"12287",2719302,28120,"will"," will"," MD",1,0
"12288",2719426,28120,"will"," will"," MD",1,0
"12289",2719437,28120,"will"," will"," MD",1,0
"12290",2720030,28126,"will"," will"," MD",1,0
"12291",2720074,28126,"will"," will"," MD",1,0
"12292",2720079,28126,"will"," will"," MD",1,0
"12293",2720089,28126,"will"," will"," MD",1,0
"12294",2720322,28128,"going"," go"," VBG",0,1
"12295",2720384,28128,"going"," go"," VBG",0,1
"12296",2720516,28129,"will"," will"," MD",1,0
"12297",2720730,28129,"will"," will"," MD",1,0
"12298",2720882,28129,"will"," will"," MD",1,0
"12299",2720995,28129,"will"," will"," MD",1,0
"12300",2721008,28129,"will"," will"," MD",1,0
"12301",2721102,28129,"will"," will"," MD",1,0
"12302",2721261,28130,"will"," will"," MD",1,0
"12303",2721265,28130,"will"," will"," MD",1,0
"12304",2721385,28130,"will"," will"," MD",1,0
"12305",2721430,28130,"will"," will"," MD",1,0
"12306",2721507,28130,"will"," will"," MD",1,0
"12307",2721619,28130,"going"," go"," VBG",0,1
"12308",2721650,28130,"will"," will"," MD",1,0
"12309",2721655,28130,"will"," will"," MD",1,0
"12310",2721704,28130,"will"," will"," MD",1,0
"12311",2721879,28130,"will"," will"," MD",1,0
"12312",2721888,28130,"will"," will"," MD",1,0
"12313",2721897,28130,"will"," will"," MD",1,0
"12314",2721949,28130,"will"," will"," MD",1,0
"12315",2722139,28130,"will"," will"," MD",1,0
"12316",2722146,28130,"will"," will"," MD",1,0
"12317",2722152,28130,"will"," will"," MD",1,0
"12318",2722158,28130,"will"," will"," MD",1,0
"12319",2722194,28130,"will"," will"," MD",1,0
"12320",2722279,28130,"will"," will"," MD",1,0
"12321",2722312,28130,"will"," will"," MD",1,0
"12322",2722326,28130,"will"," will"," MD",1,0
"12323",2722350,28130,"will"," will"," MD",1,0
"12324",2722467,28130,"will"," will"," MD",1,0
"12325",2722790,28133,"will"," will"," MD",1,0
"12326",2722826,28133,"will"," will"," MD",1,0
"12327",2722849,28133,"will"," will"," MD",1,0
"12328",2722899,28133,"will"," will"," MD",1,0
"12329",2723067,28133,"going"," go"," VBG",0,1
"12330",2723353,28133,"going"," go"," VBG",0,1
"12331",2723796,28133,"going"," go"," VBG",0,1
"12332",2724012,28135,"will"," will"," MD",1,0
"12333",2724018,28135,"going"," go"," VBG",0,1
"12334",2724042,28135,"wo"," will"," MD",1,0
"12335",2724133,28135,"""ll"""," will"," MD",1,0
"12336",2724167,28135,"will"," will"," MD",1,0
"12337",2724191,28135,"will"," will"," MD",1,0
"12338",2724305,28135,"will"," will"," MD",1,0
"12339",2724540,28140,"will"," will"," MD",1,0
"12340",2724683,28141,"will"," will"," MD",1,0
"12341",2724853,28143,"will"," will"," MD",1,0
"12342",2724999,28143,"will"," will"," MD",1,0
"12343",2725028,28143,"will"," will"," MD",1,0
"12344",2725101,28143,"will"," will"," MD",1,0
"12345",2725129,28143,"will"," will"," MD",1,0
"12346",2725146,28143,"will"," will"," MD",1,0
"12347",2726138,28147,"going"," go"," VBG",0,1
"12348",2726590,28149,"will"," will"," MD",1,0
"12349",2726596,28149,"going"," go"," VBG",0,1
"12350",2726621,28149,"wo"," will"," MD",1,0
"12351",2726794,28150,"will"," will"," MD",1,0
"12352",2727082,28150,"will"," will"," MD",1,0
"12353",2727454,28151,"will"," will"," MD",1,0
"12354",2727844,28153,"will"," will"," MD",1,0
"12355",2728060,28153,"going"," go"," VBG",0,1
"12356",2728318,28154,"will"," will"," MD",1,0
"12357",2728534,28154,"going"," go"," VBG",0,1
"12358",2729875,28156,"going"," go"," VBG",0,1
"12359",2729893,28156,"going"," go"," VBG",0,1
"12360",2729956,28156,"going"," go"," VBG",0,1
"12361",2730431,28157,"""ll"""," will"," MD",1,0
"12362",2730459,28157,"will"," will"," MD",1,0
"12363",2730512,28157,"will"," will"," MD",1,0
"12364",2730642,28157,"""ll"""," will"," MD",1,0
"12365",2731067,28158,"will"," will"," MD",1,0
"12366",2731473,28159,"will"," will"," MD",1,0
"12367",2731542,28159,"will"," will"," MD",1,0
"12368",2731716,28159,"will"," will"," MD",1,0
"12369",2731761,28159,"going"," go"," VBG",0,1
"12370",2731774,28159,"will"," will"," MD",1,0
"12371",2731863,28159,"will"," will"," MD",1,0
"12372",2732089,28160,"going"," go"," VBG",0,1
"12373",2732101,28160,"going"," go"," VBG",0,1
"12374",2732606,28160,"will"," will"," MD",1,0
"12375",2732825,28160,"will"," will"," MD",1,0
"12376",2732839,28160,"will"," will"," MD",1,0
"12377",2732936,28161,"will"," will"," MD",1,0
"12378",2732977,28161,"will"," will"," MD",1,0
"12379",2733120,28161,"will"," will"," MD",1,0
"12380",2733169,28161,"will"," will"," MD",1,0
"12381",2733188,28161,"will"," will"," MD",1,0
"12382",2733236,28161,"will"," will"," MD",1,0
"12383",2733254,28161,"will"," will"," MD",1,0
"12384",2733367,28162,"will"," will"," MD",1,0
"12385",2733482,28162,"will"," will"," MD",1,0
"12386",2733522,28162,"will"," will"," MD",1,0
"12387",2733593,28162,"will"," will"," MD",1,0
"12388",2734284,28169,"will"," will"," MD",1,0
"12389",2734387,28169,"will"," will"," MD",1,0
"12390",2734660,28169,"will"," will"," MD",1,0
"12391",2734744,28169,"will"," will"," MD",1,0
"12392",2734888,28169,"will"," will"," MD",1,0
"12393",2734918,28169,"will"," will"," MD",1,0
"12394",2734944,28169,"will"," will"," MD",1,0
"12395",2735443,28171,"will"," will"," MD",1,0
"12396",2735546,28171,"will"," will"," MD",1,0
"12397",2735819,28171,"will"," will"," MD",1,0
"12398",2735903,28171,"will"," will"," MD",1,0
"12399",2736047,28171,"will"," will"," MD",1,0
"12400",2736077,28171,"will"," will"," MD",1,0
"12401",2736103,28171,"will"," will"," MD",1,0
"12402",2736349,28173,"will"," will"," MD",1,0
"12403",2736557,28173,"will"," will"," MD",1,0
"12404",2736788,28174,"will"," will"," MD",1,0
"12405",2737181,28177,"will"," will"," MD",1,0
"12406",2737301,28177,"will"," will"," MD",1,0
"12407",2737322,28177,"will"," will"," MD",1,0
"12408",2737344,28177,"will"," will"," MD",1,0
"12409",2737696,28178,"will"," will"," MD",1,0
"12410",2739353,28200,"will"," will"," MD",1,0
"12411",2739693,28205,"will"," will"," MD",1,0
"12412",2740018,28209,"will"," will"," MD",1,0
"12413",2740058,28209,"will"," will"," MD",1,0
"12414",2740085,28209,"""ll"""," will"," MD",1,0
"12415",2740094,28209,"will"," will"," MD",1,0
"12416",2740190,28209,"will"," will"," MD",1,0
"12417",2740361,28210,"will"," will"," MD",1,0
"12418",2743866,28281,"will"," will"," MD",1,0
"12419",2746089,28317,"will"," will"," MD",1,0
"12420",2747234,28340,"going"," go"," VBG",0,1
"12421",2747861,28353,"going"," go"," VBG",0,1
"12422",2748067,28354,"going"," go"," VBG",0,1
"12423",2748180,28354,"will"," will"," MD",1,0
"12424",2749061,28358,"will"," will"," MD",1,0
"12425",2749182,28358,"will"," will"," MD",1,0
"12426",2750426,28372,"will"," will"," MD",1,0
"12427",2750634,28372,"will"," will"," MD",1,0
"12428",2750928,28402,"""ll"""," will"," MD",1,0
"12429",2751009,28402,"will"," will"," MD",1,0
"12430",2751013,28402,"will"," will"," MD",1,0
"12431",2751143,28402,"""ll"""," will"," MD",1,0
"12432",2751223,28403,"will"," will"," MD",1,0
"12433",2751421,28404,"going"," go"," VBG",0,1
"12434",2751826,28407,"will"," will"," MD",1,0
"12435",2752222,28407,"will"," will"," MD",1,0
"12436",2752234,28407,"will"," will"," MD",1,0
"12437",2752631,28410,"will"," will"," MD",1,0
"12438",2752934,28418,"going"," go"," VBG",0,1
"12439",2752997,28418,"going"," go"," VBG",0,1
"12440",2754600,28450,"will"," will"," MD",1,0
"12441",2754609,28450,"will"," will"," MD",1,0
"12442",2754630,28450,"will"," will"," MD",1,0
"12443",2754644,28450,"will"," will"," MD",1,0
"12444",2754660,28450,"will"," will"," MD",1,0
"12445",2754753,28454,"will"," will"," MD",1,0
"12446",2755487,28456,"will"," will"," MD",1,0
"12447",2756003,28457,"will"," will"," MD",1,0
"12448",2756011,28457,"will"," will"," MD",1,0
"12449",2756022,28457,"will"," will"," MD",1,0
"12450",2756042,28457,"""ll"""," will"," MD",1,0
"12451",2756067,28457,"will"," will"," MD",1,0
"12452",2756104,28457,"will"," will"," MD",1,0
"12453",2756112,28457,"""ll"""," will"," MD",1,0
"12454",2756126,28457,"will"," will"," MD",1,0
"12455",2756261,28457,"""ll"""," will"," MD",1,0
"12456",2756310,28457,"""ll"""," will"," MD",1,0
"12457",2756647,28466,"will"," will"," MD",1,0
"12458",2756809,28467,"will"," will"," MD",1,0
"12459",2757765,28485,"will"," will"," MD",1,0
"12460",2757769,28485,"will"," will"," MD",1,0
"12461",2757885,28485,"will"," will"," MD",1,0
"12462",2758115,28485,"going"," go"," VBG",0,1
"12463",2758146,28485,"will"," will"," MD",1,0
"12464",2758151,28485,"will"," will"," MD",1,0
"12465",2758201,28485,"will"," will"," MD",1,0
"12466",2758381,28485,"will"," will"," MD",1,0
"12467",2758390,28485,"will"," will"," MD",1,0
"12468",2758399,28485,"will"," will"," MD",1,0
"12469",2758449,28485,"will"," will"," MD",1,0
"12470",2758638,28485,"will"," will"," MD",1,0
"12471",2758645,28485,"will"," will"," MD",1,0
"12472",2758655,28485,"will"," will"," MD",1,0
"12473",2758699,28485,"will"," will"," MD",1,0
"12474",2758782,28485,"will"," will"," MD",1,0
"12475",2758824,28485,"will"," will"," MD",1,0
"12476",2758849,28485,"will"," will"," MD",1,0
"12477",2758972,28485,"will"," will"," MD",1,0
"12478",2759314,28487,"will"," will"," MD",1,0
"12479",2759613,28492,"will"," will"," MD",1,0
"12480",2759650,28492,"will"," will"," MD",1,0
"12481",2759685,28492,"will"," will"," MD",1,0
"12482",2759735,28492,"will"," will"," MD",1,0
"12483",2759903,28492,"going"," go"," VBG",0,1
"12484",2760194,28492,"going"," go"," VBG",0,1
"12485",2760638,28492,"going"," go"," VBG",0,1
"12486",2760678,28493,"going"," go"," VBG",0,1
"12487",2760726,28493,"going"," go"," VBG",0,1
"12488",2760808,28493,"going"," go"," VBG",0,1
"12489",2761893,28501,"will"," will"," MD",1,0
"12490",2762066,28505,"will"," will"," MD",1,0
"12491",2762099,28507,"will"," will"," MD",1,0
"12492",2762432,28515,"will"," will"," MD",1,0
"12493",2762585,28515,"will"," will"," MD",1,0
"12494",2762640,28515,"will"," will"," MD",1,0
"12495",2762676,28515,"will"," will"," MD",1,0
"12496",2762684,28515,"will"," will"," MD",1,0
"12497",2762819,28515,"will"," will"," MD",1,0
"12498",2763269,28518,"will"," will"," MD",1,0
"12499",2763446,28519,"will"," will"," MD",1,0
"12500",2763524,28519,"will"," will"," MD",1,0
"12501",2763595,28519,"will"," will"," MD",1,0
"12502",2763601,28519,"will"," will"," MD",1,0
"12503",2763653,28519,"will"," will"," MD",1,0
"12504",2763726,28519,"will"," will"," MD",1,0
"12505",2763787,28519,"will"," will"," MD",1,0
"12506",2764043,28519,"will"," will"," MD",1,0
"12507",2764056,28519,"""ll"""," will"," MD",1,0
"12508",2764069,28519,"will"," will"," MD",1,0
"12509",2764405,28521,"will"," will"," MD",1,0
"12510",2764483,28521,"will"," will"," MD",1,0
"12511",2764554,28521,"will"," will"," MD",1,0
"12512",2764560,28521,"will"," will"," MD",1,0
"12513",2764612,28521,"will"," will"," MD",1,0
"12514",2764685,28521,"will"," will"," MD",1,0
"12515",2764746,28521,"will"," will"," MD",1,0
"12516",2765002,28521,"will"," will"," MD",1,0
"12517",2765015,28521,"""ll"""," will"," MD",1,0
"12518",2765028,28521,"will"," will"," MD",1,0
"12519",2765067,28523,"will"," will"," MD",1,0
"12520",2765771,28527,"will"," will"," MD",1,0
"12521",2765784,28527,"will"," will"," MD",1,0
"12522",2765815,28527,"will"," will"," MD",1,0
"12523",2765828,28527,"will"," will"," MD",1,0
"12524",2765932,28527,"will"," will"," MD",1,0
"12525",2765954,28527,"will"," will"," MD",1,0
"12526",2765982,28527,"will"," will"," MD",1,0
"12527",2766037,28527,"will"," will"," MD",1,0
"12528",2766395,28529,"will"," will"," MD",1,0
"12529",2766461,28529,"will"," will"," MD",1,0
"12530",2766550,28529,"will"," will"," MD",1,0
"12531",2768330,28545,"will"," will"," MD",1,0
"12532",2768560,28551,"will"," will"," MD",1,0
"12533",2770814,28577,"will"," will"," MD",1,0
"12534",2770883,28577,"will"," will"," MD",1,0
"12535",2771112,28577,"will"," will"," MD",1,0
"12536",2771126,28577,"going"," go"," VBG",0,1
"12537",2771135,28577,"going"," go"," VBG",0,1
"12538",2771167,28577,"going"," go"," VBG",0,1
"12539",2771180,28577,"will"," will"," MD",1,0
"12540",2771283,28577,"will"," will"," MD",1,0
"12541",2771537,28579,"will"," will"," MD",1,0
"12542",2771946,28584,"will"," will"," MD",1,0
"12543",2772015,28584,"will"," will"," MD",1,0
"12544",2772244,28584,"will"," will"," MD",1,0
"12545",2772258,28584,"going"," go"," VBG",0,1
"12546",2772267,28584,"going"," go"," VBG",0,1
"12547",2772299,28584,"going"," go"," VBG",0,1
"12548",2772312,28584,"will"," will"," MD",1,0
"12549",2772415,28584,"will"," will"," MD",1,0
"12550",2772621,28584,"will"," will"," MD",1,0
"12551",2772847,28586,"will"," will"," MD",1,0
"12552",2772870,28586,"will"," will"," MD",1,0
"12553",2772889,28586,"will"," will"," MD",1,0
"12554",2772904,28586,"will"," will"," MD",1,0
"12555",2772919,28586,"will"," will"," MD",1,0
"12556",2773160,28589,"will"," will"," MD",1,0
"12557",2773430,28601,"will"," will"," MD",1,0
"12558",2773547,28607,"will"," will"," MD",1,0
"12559",2773921,28609,"will"," will"," MD",1,0
"12560",2774025,28609,"will"," will"," MD",1,0
"12561",2774269,28609,"will"," will"," MD",1,0
"12562",2774288,28609,"will"," will"," MD",1,0
"12563",2774372,28609,"will"," will"," MD",1,0
"12564",2774516,28609,"will"," will"," MD",1,0
"12565",2774548,28609,"will"," will"," MD",1,0
"12566",2774574,28609,"will"," will"," MD",1,0
"12567",2775361,28618,"will"," will"," MD",1,0
"12568",2775465,28618,"will"," will"," MD",1,0
"12569",2775709,28618,"will"," will"," MD",1,0
"12570",2775728,28618,"will"," will"," MD",1,0
"12571",2775812,28618,"will"," will"," MD",1,0
"12572",2775955,28618,"will"," will"," MD",1,0
"12573",2775987,28618,"will"," will"," MD",1,0
"12574",2776013,28618,"will"," will"," MD",1,0
"12575",2776679,28624,"will"," will"," MD",1,0
"12576",2776936,28626,"will"," will"," MD",1,0
"12577",2777273,28626,"will"," will"," MD",1,0
"12578",2777295,28626,"will"," will"," MD",1,0
"12579",2777740,28627,"will"," will"," MD",1,0
"12580",2778076,28627,"will"," will"," MD",1,0
"12581",2778086,28628,"going"," go"," VBG",0,1
"12582",2778426,28636,"will"," will"," MD",1,0
"12583",2778712,28644,"will"," will"," MD",1,0
"12584",2778896,28652,"will"," will"," MD",1,0
"12585",2779157,28659,"going"," go"," VBG",0,1
"12586",2779895,28666,"""ll"""," will"," MD",1,0
"12587",2779981,28671,"will"," will"," MD",1,0
"12588",2780065,28671,"will"," will"," MD",1,0
"12589",2780172,28675,"""ll"""," will"," MD",1,0
"12590",2780214,28675,"going"," go"," VBG",0,1
"12591",2780405,28676,"going"," go"," VBG",0,1
"12592",2780417,28676,"going"," go"," VBG",0,1
"12593",2780898,28676,"going"," go"," VBG",0,1
"12594",2780914,28676,"will"," will"," MD",1,0
"12595",2780992,28676,"will"," will"," MD",1,0
"12596",2781263,28676,"will"," will"," MD",1,0
"12597",2781277,28676,"will"," will"," MD",1,0
"12598",2781523,28678,"Will"," will"," MD",1,0
"12599",2781685,28685,"going"," go"," VBG",0,1
"12600",2781730,28685,"will"," will"," MD",1,0
"12601",2781738,28685,"will"," will"," MD",1,0
"12602",2782047,28685,"going"," go"," VBG",0,1
"12603",2782073,28685,"will"," will"," MD",1,0
"12604",2782098,28685,"will"," will"," MD",1,0
"12605",2782133,28685,"will"," will"," MD",1,0
"12606",2782188,28685,"will"," will"," MD",1,0
"12607",2782197,28685,"will"," will"," MD",1,0
"12608",2782202,28685,"will"," will"," MD",1,0
"12609",2782276,28685,"will"," will"," MD",1,0
"12610",2782302,28685,"will"," will"," MD",1,0
"12611",2782455,28693,"will"," will"," MD",1,0
"12612",2782548,28693,"will"," will"," MD",1,0
"12613",2782699,28700,"will"," will"," MD",1,0
"12614",2782721,28700,"will"," will"," MD",1,0
"12615",2782736,28700,"will"," will"," MD",1,0
"12616",2782748,28700,"will"," will"," MD",1,0
"12617",2782757,28700,"will"," will"," MD",1,0
"12618",2782770,28700,"will"," will"," MD",1,0
"12619",2782779,28700,"will"," will"," MD",1,0
"12620",2782787,28700,"will"," will"," MD",1,0
"12621",2782796,28700,"will"," will"," MD",1,0
"12622",2782810,28700,"will"," will"," MD",1,0
"12623",2783043,28703,"""ll"""," will"," MD",1,0
"12624",2783060,28703,"""ll"""," will"," MD",1,0
"12625",2783075,28703,"""ll"""," will"," MD",1,0
"12626",2783089,28703,"""ll"""," will"," MD",1,0
"12627",2783102,28703,"""ll"""," will"," MD",1,0
"12628",2783113,28703,"""ll"""," will"," MD",1,0
"12629",2783120,28703,"""ll"""," will"," MD",1,0
"12630",2783134,28703,"""ll"""," will"," MD",1,0
"12631",2783145,28703,"""ll"""," will"," MD",1,0
"12632",2783220,28707,"""ll"""," will"," MD",1,0
"12633",2783234,28707,"""ll"""," will"," MD",1,0
"12634",2783267,28708,"wo"," will"," MD",1,0
"12635",2783276,28708,"""ll"""," will"," MD",1,0
"12636",2783884,28731,"will"," will"," MD",1,0
"12637",2784066,28734,"will"," will"," MD",1,0
"12638",2784181,28734,"will"," will"," MD",1,0
"12639",2784221,28734,"will"," will"," MD",1,0
"12640",2784292,28734,"will"," will"," MD",1,0
"12641",2784987,28754,"will"," will"," MD",1,0
"12642",2785150,28755,"will"," will"," MD",1,0
"12643",2785207,28756,"will"," will"," MD",1,0
"12644",2785215,28756,"will"," will"," MD",1,0
"12645",2786673,28767,"will"," will"," MD",1,0
"12646",2787650,28781,"will"," will"," MD",1,0
"12647",2787820,28791,"will"," will"," MD",1,0
"12648",2788580,28800,"going"," go"," VBG",0,1
"12649",2788817,28812,"will"," will"," MD",1,0
"12650",2788824,28812,"will"," will"," MD",1,0
"12651",2788836,28812,"will"," will"," MD",1,0
"12652",2788857,28812,"will"," will"," MD",1,0
"12653",2788901,28812,"will"," will"," MD",1,0
"12654",2788919,28812,"will"," will"," MD",1,0
"12655",2788926,28812,"will"," will"," MD",1,0
"12656",2788940,28812,"will"," will"," MD",1,0
"12657",2789360,28815,"""ll"""," will"," MD",1,0
"12658",2789398,28815,"""ll"""," will"," MD",1,0
"12659",2790758,28832,"will"," will"," MD",1,0
"12660",2790841,28832,"will"," will"," MD",1,0
"12661",2790901,28835,"will"," will"," MD",1,0
"12662",2791290,28850,"will"," will"," MD",1,0
"12663",2791299,28850,"will"," will"," MD",1,0
"12664",2792189,28873,"will"," will"," MD",1,0
"12665",2792489,28875,"will"," will"," MD",1,0
"12666",2792998,28899,"""ll"""," will"," MD",1,0
"12667",2793842,28915,"will"," will"," MD",1,0
"12668",2794534,28929,"will"," will"," MD",1,0
"12669",2794690,28929,"will"," will"," MD",1,0
"12670",2794700,28929,"will"," will"," MD",1,0
"12671",2794707,28929,"will"," will"," MD",1,0
"12672",2794724,28929,"will"," will"," MD",1,0
"12673",2794839,28933,"will"," will"," MD",1,0
"12674",2795511,28943,"will"," will"," MD",1,0
"12675",2795638,28943,"will"," will"," MD",1,0
"12676",2795752,28950,"going"," go"," VBG",0,1
"12677",2795898,28953,"will"," will"," MD",1,0
"12678",2796372,28971,"will"," will"," MD",1,0
"12679",2796512,28971,"will"," will"," MD",1,0
"12680",2796522,28971,"will"," will"," MD",1,0
"12681",2796529,28971,"will"," will"," MD",1,0
"12682",2796542,28971,"will"," will"," MD",1,0
"12683",2796783,28973,"will"," will"," MD",1,0
"12684",2796931,28973,"will"," will"," MD",1,0
"12685",2796943,28973,"will"," will"," MD",1,0
"12686",2797051,28974,"will"," will"," MD",1,0
"12687",2797199,28974,"will"," will"," MD",1,0
"12688",2797211,28974,"will"," will"," MD",1,0
"12689",2798314,28989,"will"," will"," MD",1,0
"12690",2799896,29010,"will"," will"," MD",1,0
"12691",2800037,29010,"will"," will"," MD",1,0
"12692",2800048,29010,"will"," will"," MD",1,0
"12693",2800793,29017,"will"," will"," MD",1,0
"12694",2800803,29017,"will"," will"," MD",1,0
"12695",2800810,29017,"will"," will"," MD",1,0
"12696",2800823,29017,"will"," will"," MD",1,0
"12697",2800930,29018,"will"," will"," MD",1,0
"12698",2801084,29018,"will"," will"," MD",1,0
